order_id,customer_id,order_date,order_status,shipping_id,payment_id,billing_address,coupon_id
34524474,105916,05/10/2023,Cancelled,9855,894209,"0582 Stephen Squares
Seanberg, CO 25679",78147
34524475,109315,06/29/2023,Processing,16081,894843,,77422
34524476,102386,01/07/2023,Processing,6687,881637,"02731 Lewis Curve Suite 508
Kennethfort, MD 66492",77561
34524477,107546,06/07/2023,Cancelled,25503,892887,"27066 Sandra Tunnel
Bruceshire, MO 12234",78109
34524478,102281,12/10/2022,Delivered,12469,883478,"20125 Moore Cliff
Brownberg, DE 79528",78391
34524479,109037,03/11/2023,Delivered,21766,883031,"09912 Fields Drives
New April, NV 83030",77989
34524480,107467,02/26/2023,Cancelled,25563,883697,"3733 Frye Terrace
Dianefort, KS 82964",77612
34524481,108474,10/20/2022,Shipped,23799,885506,,76667
34524482,102191,01/04/2023,Processing,22915,882840,"893 Hebert Locks
East Katie, MD 96600",76531
34524483,104277,02/27/2023,Cancelled,7934,881738,,77342
34524484,103423,09/29/2022,Shipped,20515,884030,"961 Martinez Wells Suite 356
Lowefurt, HI 79849",77615
34524485,107843,11/05/2022,Shipped,6247,878827,"5519 Thomas Rapid
West Tracishire, GA 04066",78024
34524486,102062,01/24/2023,Processing,9122,894927,"47973 Chaney Ville Suite 014
Port Amanda, MH 01237",77787
34524487,102038,05/21/2023,Delivered,25090,891526,"04289 Myers Turnpike
Patriciaside, MH 99841",77800
34524488,107291,02/25/2023,Cancelled,8256,895117,"829 Gonzalez Stravenue
West Kaylaville, KY 99587",76663
34524489,106591,04/27/2023,Delivered,20996,883444,"67730 Sherri Causeway
Chavezville, WV 32703",77032
34524490,110411,02/20/2023,Delivered,20875,894332,"Unit 8199 Box 7032
DPO AP 15658",77307
34524491,103590,03/17/2023,Delivered,22709,882229,"861 Andrew Mountains
New Pamelachester, DE 71708",77305
34524492,108946,02/18/2023,Delivered,14695,887183,"USCGC Hines
FPO AP 68959",77730
34524493,101203,12/03/2022,Processing,6421,890914,"02197 Katherine Views Suite 986
Jamesburgh, MD 54032",76996
34524494,101016,05/31/2023,Delivered,19210,885118,"57302 Stanley Radial
Williamsfort, CA 83022",77801
34524495,108719,05/12/2023,Delivered,19576,879042,"43000 Wise Stream
Jamesfurt, MS 98799",78148
34524496,103027,12/24/2022,Processing,15629,895975,"USCGC Burke
FPO AA 13713",77097
34524497,110194,08/15/2022,Shipped,10588,889818,,77890
34524498,103421,02/23/2023,Cancelled,7712,897970,"986 James Summit
Margaretburgh, DE 92681",78004
34524499,110881,04/27/2023,Shipped,13902,880969,,77524
34524500,110776,02/02/2023,Cancelled,24108,880598,"640 Mark Green
New Susanmouth, NY 05571",77077
34524501,102353,02/02/2023,Delivered,5991,896916,"015 John Inlet Apt. 929
Edwardmouth, ID 20622",77907
34524502,106613,03/15/2023,Delivered,12351,893435,"7095 Bowman Circles Suite 683
South Brandyburgh, CA 83103",76534
34524503,101024,04/23/2023,Shipped,9172,888488,"6722 Burns Springs Suite 478
Port Annebury, NY 26897",77146
34524504,106204,05/12/2023,Processing,9923,884991,"387 Rice Extension
Lake Emily, VT 25809",77582
34524505,108918,09/16/2022,Delivered,15292,894380,,77724
34524506,101001,01/20/2023,Delivered,6888,897802,"9783 Allison Tunnel
Justinport, FM 34467",78436
34524507,101116,03/20/2023,Cancelled,19287,884854,"68995 Sarah Heights Apt. 050
Lake James, IN 99185",77381
34524508,103079,07/27/2023,Delivered,10999,887151,"47911 Ho Crossing Apt. 962
West Caitlynburgh, NC 54300",76992
34524509,105309,03/12/2023,Processing,10387,888893,,77900
34524510,108071,01/25/2023,Delivered,12354,880004,,77955
34524511,108609,05/29/2023,Delivered,11092,890206,"8733 Jill Estates
West Thomasberg, VI 07427",77339
34524512,105451,07/25/2023,Delivered,5692,886471,,77243
34524513,110763,02/12/2023,Cancelled,21735,886109,"214 Burke Greens
Daniellebury, PW 49700",76664
34524514,106266,05/30/2023,Shipped,12742,887816,"01441 Miller Streets
Robertofort, UT 09062",77576
34524515,108823,04/08/2023,Cancelled,18465,896395,"111 Brown Drive Suite 744
West Jordan, IL 71467",77866
34524516,105791,11/23/2022,Cancelled,23583,884776,,76738
34524517,110212,11/18/2022,Shipped,19079,889632,"PSC 9772, Box 8238
APO AP 46514",76639
34524518,103918,11/14/2022,Delivered,25530,886987,"66703 Walter Springs
New Christy, NM 61161",78033
34524519,101566,03/03/2023,Shipped,19335,879261,"00443 James Ville
Ballburgh, IA 47313",77848
34524520,104834,11/02/2022,Delivered,10239,889358,"54247 Coleman Route
South April, VT 03736",78335
34524521,103474,01/13/2023,Shipped,21814,894180,,78305
34524522,106227,12/28/2022,Shipped,22002,893773,,77671
34524523,104728,10/16/2022,Shipped,10607,879747,,77487
34524524,105201,04/22/2023,Cancelled,23897,886630,"9324 Michelle Courts Suite 838
Danielmouth, WY 01563",76755
34524525,106376,08/09/2022,Processing,24485,892613,"USNS Haney
FPO AA 06174",77386
34524526,101550,05/04/2023,Delivered,9037,891947,"60505 Goodman Turnpike Suite 987
Port Cindy, OR 02401",77127
34524527,108832,05/18/2023,Processing,12318,891185,"3640 Ruiz Cove Suite 299
West Lori, SD 47997",77604
34524528,110613,03/07/2023,Cancelled,12927,885952,"57836 Kelly Center
Lake Kim, PR 67922",76914
34524529,102103,10/27/2022,Delivered,9885,893588,"309 Alvarez Brook
Pennyhaven, CA 32352",78430
34524530,104511,04/30/2023,Delivered,23912,886605,"17654 Samuel Rue
Dustinshire, AR 11942",76885
34524531,101469,11/15/2022,Cancelled,8170,890843,"47064 Erin Greens Suite 875
Huangtown, DE 81075",78032
34524532,104704,08/22/2022,Processing,15421,891919,"7861 Clark Street Apt. 486
West Michelle, ID 99145",77176
34524533,107787,12/06/2022,Processing,7004,890763,"7808 Alicia Brooks Suite 521
North Erin, AR 60482",77767
34524534,106944,08/02/2023,Shipped,24988,886868,,76718
34524535,110740,01/27/2023,Delivered,14071,889737,"6905 Rodriguez Crest
Port Daniel, MN 83720",76593
34524536,102551,07/21/2023,Delivered,18513,894521,"298 Parsons Throughway Suite 777
Port Thomas, MI 16147",77891
34524537,105572,03/11/2023,Delivered,24419,896816,"2052 Caitlin Tunnel
Andrewborough, PA 55866",77895
34524538,110695,04/04/2023,Processing,19833,882883,"6867 Daniel Drive Suite 176
Davenportton, NE 27646",77218
34524539,102173,07/26/2023,Shipped,18331,895629,,76968
34524540,107992,05/28/2023,Cancelled,23592,879249,"7946 Karina Circles
Johnsonfurt, AZ 78560",77263
34524541,110164,11/07/2022,Processing,24885,896585,"4684 Yates Unions
South Mary, KY 88197",78179
34524542,104649,11/23/2022,Delivered,13858,883941,"6536 Jeremy Motorway Suite 264
East Danny, PW 52811",77952
34524543,109190,03/19/2023,Shipped,14038,894772,"54426 Brady Gateway Suite 014
East Emilychester, WY 58136",78049
34524544,108081,08/27/2022,Processing,24414,886021,"86583 Deanna Plaza Suite 117
North Kylemouth, UT 42445",77467
34524545,108304,03/05/2023,Shipped,8870,889224,"9781 Gary Ways
Hicksfort, FL 03012",78354
34524546,106113,10/08/2022,Processing,18032,881310,"22089 Chapman Vista
North Christina, SC 12061",77987
34524547,110367,11/04/2022,Cancelled,6585,885236,"448 Natalie Light
Maryberg, IL 00598",78294
34524548,101468,05/02/2023,Shipped,22886,878492,"08157 Higgins Drive Apt. 181
Myersstad, SD 38516",78212
34524549,109084,04/21/2023,Shipped,16258,888391,"3475 Shannon Centers
East Sandrachester, AL 17714",77818
34524550,110723,05/16/2023,Cancelled,21184,890756,"6598 Hardin Meadows
New Kimberly, WI 92546",77916
34524551,109729,10/06/2022,Cancelled,24781,879310,,77501
34524552,107125,07/21/2023,Delivered,24810,894097,,77371
34524553,106572,07/13/2023,Delivered,20326,893657,"79604 Garza Lodge
South James, PW 69148",77213
34524554,102525,09/15/2022,Delivered,24471,884400,,76515
34524555,107747,05/26/2023,Processing,11394,878271,"5105 White Harbor Apt. 111
West Sara, WA 95300",78176
34524556,106773,06/26/2023,Processing,21501,888181,"5809 Singleton Tunnel
North Ellenport, NV 55476",76873
34524557,101747,10/17/2022,Delivered,6036,896055,"9447 Julie Tunnel
Port Jorgeport, TN 24739",77683
34524558,106787,09/20/2022,Cancelled,18919,887983,,78141
34524559,108263,02/20/2023,Shipped,20526,878295,"18130 Ashley Port
Francisview, ID 38554",76925
34524560,102819,04/20/2023,Shipped,9894,895074,"6559 Phillips Valley Apt. 786
Oneillfurt, TX 90650",78195
34524561,102373,11/12/2022,Processing,12678,880443,"7618 Kristina Row
Christyview, TX 76178",76477
34524562,103597,04/10/2023,Processing,22390,883076,"91993 Bonilla Field Suite 768
Heidibury, MN 10709",77687
34524563,108784,12/11/2022,Processing,14773,885721,"PSC 5754, Box 8948
APO AP 41492",76852
34524564,102079,09/26/2022,Processing,13518,894559,"3042 Cindy Ports
West Sharonton, WI 57581",78049
34524565,107943,01/11/2023,Processing,22233,894069,"868 Barnett Stravenue
Eddietown, RI 48989",78015
34524566,108902,03/19/2023,Cancelled,25675,897193,,76663
34524567,108624,12/10/2022,Delivered,17267,885985,"9338 James Mountains
South Francisco, WV 69809",78175
34524568,104408,09/12/2022,Delivered,14735,891616,"028 Conner Parkways
East Felicialand, RI 24746",76555
34524569,106367,07/31/2023,Delivered,17858,879216,"2844 Ellis Villages
Reginaview, TX 68777",77876
34524570,104666,09/19/2022,Delivered,9224,884001,,78408
34524571,107839,05/27/2023,Delivered,12740,881666,"068 Butler Street Suite 287
Stevenborough, NV 15252",77528
34524572,105856,02/18/2023,Cancelled,19156,888396,"23437 Natalie Estates
West Sheila, DC 35429",76942
34524573,104008,11/23/2022,Shipped,18038,886670,"51095 Jacob Viaduct Suite 491
North Rachel, MP 06048",76777
34524574,110645,09/26/2022,Processing,20738,888308,,76755
34524575,109594,05/09/2023,Shipped,17830,889414,,77313
34524576,106907,08/29/2022,Cancelled,25079,888998,,78089
34524577,103381,04/27/2023,Cancelled,24890,896736,"9340 Thomas Trace
Port Wendytown, ID 25917",77678
34524578,106575,04/09/2023,Delivered,14932,890216,"77467 Jennifer Courts Apt. 554
East Aaron, VT 42350",77161
34524579,109554,04/11/2023,Cancelled,14874,889201,"USNV Davis
FPO AA 90061",76510
34524580,106649,06/09/2023,Cancelled,6000,895621,"317 Riley Hollow
East Jonathanstad, NE 90901",77471
34524581,104922,07/03/2023,Cancelled,11359,890297,,77509
34524582,105433,04/11/2023,Cancelled,9710,885060,"985 Rodgers Groves
Pagetown, CT 51205",76474
34524583,108692,04/26/2023,Cancelled,15885,889235,"787 Richardson Prairie Apt. 731
Christophershire, FL 83816",77469
34524584,108747,10/09/2022,Shipped,16499,897144,"366 Charles Club Apt. 498
East Paulville, AR 29324",77156
34524585,106829,05/17/2023,Shipped,18697,891886,,78202
34524586,108031,10/28/2022,Delivered,22055,884865,"62795 Jackson Courts Apt. 534
North David, UT 12141",78000
34524587,101804,11/19/2022,Delivered,21127,883766,,78019
34524588,102603,06/11/2023,Shipped,18071,895650,"9740 Erica Ridges Suite 749
North Tracy, GU 38218",78138
34524589,107110,07/15/2023,Cancelled,19283,878802,"PSC 0025, Box 5209
APO AP 39772",76566
34524590,109892,05/11/2023,Shipped,12582,887162,"27702 Paul River
Copelandborough, NC 51949",77549
34524591,109281,12/06/2022,Delivered,25058,884099,"4325 Abigail Lock Suite 242
Brewertown, WY 25497",76721
34524592,109767,07/31/2023,Shipped,25296,883789,"54491 Harper Shores
West Jenniferside, HI 76535",76846
34524593,109882,05/10/2023,Shipped,16797,890239,"640 Conway Extensions Suite 912
Greenhaven, PW 51739",77212
34524594,109394,10/07/2022,Cancelled,13714,881502,"057 Zachary Knolls
East Joshua, GU 61582",76861
34524595,103999,08/28/2022,Shipped,19476,879561,"81564 Robert Prairie Suite 708
South Sarah, WY 72340",77308
34524596,109941,05/14/2023,Processing,7268,897599,,77040
34524597,107944,02/26/2023,Cancelled,6622,880318,"8894 Michael Skyway Apt. 253
Smithchester, IL 31083",76522
34524598,106227,04/29/2023,Delivered,17746,891982,"911 Gonzalez Fall Apt. 656
North Robert, NV 26418",77042
34524599,109181,02/15/2023,Processing,15931,889255,"384 Patel Roads Suite 136
Maryside, DE 83533",77292
34524600,106216,10/23/2022,Processing,9582,892141,,77554
34524601,103510,10/21/2022,Shipped,17767,887269,"9331 Perez Isle
Davidtown, IA 42952",77222
34524602,110142,03/07/2023,Cancelled,5775,880481,"64032 Andrews Lane Apt. 071
Thompsonchester, AR 30139",77092
34524603,104651,07/31/2023,Processing,24994,892993,,78283
34524604,110399,05/19/2023,Processing,13259,891627,,77879
34524605,110797,01/22/2023,Processing,15794,886270,"98844 Harrison Corner
North Bonnie, ND 28382",76964
34524606,101937,07/21/2023,Processing,14418,887626,"400 Thomas Corner
Port Susan, NC 04747",77129
34524607,106448,07/11/2023,Delivered,11167,892174,"5217 Maldonado Ways Suite 915
South Samuelbury, DC 10751",76978
34524608,102927,10/20/2022,Processing,19794,880010,"PSC 3076, Box 4674
APO AA 87791",77965
34524609,105626,02/04/2023,Shipped,7813,896440,"7134 Kevin Creek
Jaystad, ND 18247",77301
34524610,103448,06/21/2023,Cancelled,8988,893678,,77572
34524611,110507,05/23/2023,Delivered,25083,883048,,78087
34524612,108160,01/27/2023,Delivered,7103,882213,"588 Troy Club Apt. 386
New Ashleyshire, SC 70225",77322
34524613,109293,05/06/2023,Shipped,7471,880536,,77619
34524614,109223,12/05/2022,Delivered,17607,895264,,77553
34524615,103768,12/04/2022,Shipped,11123,892925,"Unit 5498 Box 4733
DPO AA 28080",78388
34524616,109703,08/17/2022,Delivered,24144,879396,"87017 Wright Vista Apt. 894
East April, MA 87784",76788
34524617,108250,09/29/2022,Cancelled,18328,887304,"7078 Melissa Isle
East Amandafurt, SD 93967",77449
34524618,101873,11/11/2022,Shipped,9786,883866,"9982 Swanson Parkways
South Joshuahaven, WI 61920",76924
34524619,110861,02/16/2023,Processing,24530,897281,"98471 Amy Alley
Garnerbury, MD 39334",76642
34524620,103011,07/09/2023,Shipped,18237,893030,"6244 Johnston Gardens Apt. 266
New Kyleside, NH 84137",77712
34524621,102823,08/25/2022,Cancelled,14825,892232,,77094
34524622,103156,12/25/2022,Delivered,19231,897497,"197 Bryan Gateway Suite 997
Haneyhaven, NY 60635",76942
34524623,109838,03/10/2023,Delivered,8265,886095,"58772 Stephanie Meadow Apt. 714
North Keithbury, NM 22872",78325
34524624,108030,02/08/2023,Delivered,23214,892552,"638 Samantha Walk Suite 274
Luismouth, ID 77658",77575
34524625,103971,04/11/2023,Processing,16467,884683,"137 Calderon Turnpike Apt. 917
Shannontown, KY 12689",77722
34524626,104796,03/03/2023,Shipped,17219,886817,"62225 Jennifer Spurs Suite 691
West Jamietown, AZ 78591",78231
34524627,108566,12/18/2022,Cancelled,24602,892179,"31181 Anthony Parkway
Daughertyside, MD 49579",77385
34524628,104197,08/06/2022,Shipped,19879,879739,,77668
34524629,101701,08/13/2022,Shipped,10480,878913,"713 Cindy Drive
Marcushaven, WV 72587",76875
34524630,109214,05/08/2023,Cancelled,22787,897070,"6304 Pamela Gardens
South Joelton, HI 81305",76720
34524631,101620,05/06/2023,Cancelled,13163,886939,"39204 Burke Squares Apt. 017
Davisstad, NV 17905",77378
34524632,105631,12/04/2022,Processing,15494,890064,"119 Kane Court
Terrellchester, AK 22395",77344
34524633,103982,05/11/2023,Shipped,16294,881495,"611 Jennifer Ports
Port Johnshire, VA 53238",77478
34524634,107556,11/20/2022,Shipped,16003,890823,"34130 Danny Brooks
Lake Monicaville, AZ 62236",76724
34524635,105746,06/16/2023,Shipped,15148,886710,"70643 Black Stravenue
Spencemouth, NJ 51853",76884
34524636,101359,09/10/2022,Cancelled,10410,878459,"15112 Mcbride Underpass Suite 054
Mercadoburgh, OH 95335",77476
34524637,102633,01/09/2023,Shipped,23963,884549,,77873
34524638,103584,01/11/2023,Cancelled,17920,881969,,77433
34524639,101714,11/09/2022,Shipped,25526,884015,,78245
34524640,108943,03/30/2023,Cancelled,12426,896931,"6658 Alexis Crescent Suite 260
Mooreland, TN 81633",77106
34524641,107852,02/08/2023,Cancelled,14990,897685,"4653 Clark Mill
Castilloview, GA 80468",76661
34524642,108295,06/12/2023,Delivered,13746,882636,,77405
34524643,106123,03/11/2023,Processing,20524,887380,"8894 Lambert Spur Apt. 706
Lake Jamieport, PR 85498",78149
34524644,109800,02/10/2023,Delivered,10066,887595,"07205 Patterson Brook Suite 362
North Amy, WA 07491",77789
34524645,105435,07/13/2023,Delivered,21338,897443,"47257 Woods Club Suite 932
Allisonborough, IL 99203",76678
34524646,102712,11/02/2022,Processing,14827,893154,"77071 Jonathan Alley
West Carolynberg, KY 73564",77749
34524647,108326,01/23/2023,Processing,7001,882524,"0466 John Stravenue
West Jessica, UT 38472",78353
34524648,101918,09/24/2022,Cancelled,21654,891913,,77161
34524649,103484,08/12/2022,Delivered,17729,878404,"194 Vaughan Place
West Melissa, OR 56876",78375
34524650,103570,04/14/2023,Cancelled,12718,895953,"0779 Kimberly Via
Greenmouth, TX 46307",77988
34524651,106112,01/12/2023,Processing,9049,880765,"40418 Morgan Squares Apt. 839
Mcbridefort, NJ 48641",77514
34524652,101170,05/03/2023,Cancelled,22030,882859,"Unit 9324 Box 3236
DPO AA 12768",76709
34524653,109887,11/18/2022,Delivered,22096,888623,,76552
34524654,104834,01/31/2023,Delivered,9794,885340,"PSC 8640, Box 2055
APO AP 28823",77481
34524655,105215,01/27/2023,Delivered,20948,892004,"08137 Carrillo Lodge Suite 122
South Ricardo, OK 17201",77549
34524656,105516,03/09/2023,Cancelled,16850,888680,"411 Clark Inlet
New Davidburgh, NY 17641",77360
34524657,103634,12/31/2022,Cancelled,6819,886332,,77409
34524658,110230,05/18/2023,Cancelled,23165,895476,"7854 Brown Ferry Apt. 093
Leestad, WV 67598",76904
34524659,103446,07/21/2023,Shipped,17737,884929,"6392 Carla Street Suite 145
East Jesusview, AZ 96021",77777
34524660,106362,04/05/2023,Processing,6537,883929,,77841
34524661,105342,08/09/2022,Shipped,8069,879033,"9946 Fletcher Plains Suite 588
Theresafort, MS 91892",77956
34524662,109253,03/09/2023,Cancelled,23948,895163,"181 Rodriguez Circles
Dianaport, IA 64164",77474
34524663,106645,07/28/2023,Shipped,14179,892517,"759 Garrett Expressway Suite 967
Port William, AK 79932",78353
34524664,108804,12/09/2022,Cancelled,13570,881694,"USNV Nunez
FPO AP 86081",78070
34524665,101122,07/18/2023,Delivered,12084,892473,"0113 Chad Island
Lake Taylorville, NC 32017",76486
34524666,108002,10/22/2022,Processing,14742,894946,"2112 Jennifer Gateway Suite 520
Bassfort, WI 21792",77961
34524667,107028,10/26/2022,Processing,8822,882400,"05161 Eric Summit
Lake Jasonberg, UT 24217",78308
34524668,101773,06/30/2023,Processing,7629,882474,,76972
34524669,102663,12/20/2022,Cancelled,25145,897990,"558 Welch Fort
Hernandezbury, DE 77235",78297
34524670,108092,07/26/2023,Shipped,22703,880242,"9304 Ariana Trail
Kennedyside, DC 92630",78046
34524671,108466,07/20/2023,Shipped,22130,889266,"55875 Jenna Hills Suite 793
Taylormouth, NY 22689",77228
34524672,108329,09/17/2022,Cancelled,6840,896735,,77867
34524673,106797,11/22/2022,Processing,20778,888020,"24555 Linda Lane
Port Joshuamouth, MN 22045",78015
34524674,107039,07/08/2023,Shipped,15377,885196,"5768 Hunt Cliff Apt. 924
South Wandafurt, AS 72787",76603
34524675,102138,01/20/2023,Processing,10491,885635,,76783
34524676,104426,02/08/2023,Cancelled,23927,897300,"USS Ryan
FPO AE 47685",77706
34524677,107210,10/31/2022,Processing,21109,878410,"51283 Eduardo Extensions Apt. 730
Robertville, TX 82823",78053
34524678,108281,05/11/2023,Shipped,7036,878429,"32076 Makayla Light Suite 837
Vegaberg, PW 51341",76736
34524679,102011,10/06/2022,Shipped,22939,883592,"8022 Tony Court
West Melissa, PR 34870",77869
