shipping_id,order_id,shipping_date,estimated_delivery_date,shipping_carrier,tracking_number,shipping_cost,shipping_address,shipping_status,created_at,updated_at
17004,34528333,12/30/2022,01/03/2023,Ltd,8f0f2320-2c7f-4afe-97b5-571f97c7318a,59.91,"4382 Bradley Cove
New Jennifer, AS 58832",Delivered,2023-07-31T02:39:20,2020-09-14T05:26:39
17005,34519519,08/08/2022,08/21/2022,Ltd,8f2ed257-1efa-4c57-889d-f3e33ce31fa9,11.27,"577 Madison Harbors Apt. 064
West Kevinhaven, DE 64016",Shipped,2020-01-12T16:07:07,2022-10-02T18:54:13
17006,34518365,07/15/2023,07/16/2023,Inc,685e3f9e-9f48-4368-aeca-2ef6851fb4a2,3.64,"46529 Laura Square
Robertton, MN 38879",In Transit,2020-02-12T18:43:50,2021-05-20T20:27:26
17007,34517990,04/19/2023,04/21/2023,Ltd,099563a5-eaff-4fbc-9840-ebe274ce5958,83.04,"70176 Kerr Plain
East Katherine, CO 55470",Delivered,2021-02-23T06:20:11,2022-11-24T16:16:07
17008,34530151,01/03/2023,01/30/2023,Group,31f1f933-b8fc-47bc-b7a9-7d9e7bd4d625,96.95,"78742 Brown Dale
South Victoria, AZ 82217",Cancelled,2022-03-01T17:37:37,2023-06-06T19:08:27
17009,34519713,01/30/2023,02/09/2023,Group,c2e95b82-a3a2-405e-8e8c-79356141229c,22.81,"Unit 5474 Box 3478
DPO AP 84022",Delivered,2020-04-20T07:11:18,2020-12-01T11:47:42
17010,34524460,10/25/2022,10/28/2022,PLC,90d3e08a-ca80-4e0e-94d1-79856c9c99e6,66.17,"114 Morgan Walks
Kimberlychester, WY 30062",In Transit,2023-05-10T15:34:09,2023-04-08T07:30:33
17011,34519882,08/26/2022,09/18/2022,PLC,b590236c-4a27-443e-899f-f90c7df4c9bd,87.41,"02760 Smith Mill
Danielfort, NH 52720",Cancelled,2023-07-18T21:43:40,2020-05-07T19:04:58
17012,34519397,12/28/2022,01/14/2023,Inc,0156c3d8-9e65-41af-be6b-ca15bf2bc1de,22.16,"366 Thomas Court
New Dawnland, WA 46906",In Transit,2020-10-26T05:09:36,2021-08-05T23:04:14
17013,34514581,11/01/2022,11/29/2022,Ltd,848fca0b-5724-4b13-80bf-197c54154d7f,53.67,"58466 Payne Alley Apt. 382
North Courtneymouth, MP 16376",In Transit,2020-10-12T19:56:40,2021-05-17T00:52:38
17014,34515449,07/20/2023,07/30/2023,LLC,c1bd9574-271a-422a-a61b-4a532bdcd914,73.23,"19169 Kelly Lodge
North Jessicaton, PR 02298",In Transit,2020-09-06T05:45:40,2020-03-15T03:52:52
17015,34529874,12/14/2022,01/13/2023,Group,a88c8994-5251-4bb0-a3d3-946cf685a8e1,50.4,"62859 Jones Knolls
North Andreamouth, AR 48915",In Transit,2022-01-02T22:55:59,2022-07-08T20:06:02
17016,34530818,02/18/2023,03/04/2023,Inc,3d399ddc-076d-462b-8cbd-9b201c355c30,51.84,"75728 Cindy Path Suite 981
Lake Johnchester, NJ 83563",Cancelled,2020-11-16T21:43:06,2020-10-08T13:26:12
17017,34520085,02/02/2023,02/17/2023,Inc,e730734c-b51d-49b7-8d43-aa2aaea5d9f7,83.56,"8888 Brooke Mountain
Sydneyborough, IA 43082",Shipped,2020-10-27T22:43:56,2020-07-05T16:35:47
17018,34517567,03/24/2023,04/14/2023,Inc,c018dc28-f085-48b5-ab2c-f77771299468,88.32,"9755 Stone Ranch Suite 087
North Kelly, ND 82512",Shipped,2022-12-12T19:40:37,2021-04-10T14:41:04
17019,34520383,12/31/2022,01/10/2023,PLC,5d013561-e907-4bde-b66f-b0aa47c252f6,61.92,"58618 Daniel Stravenue
North John, IA 01865",Cancelled,2021-10-02T16:47:28,2022-10-07T07:20:18
17020,34531999,10/12/2022,10/13/2022,Group,1895f54c-a3a4-4359-95a8-883688174389,63.2,"145 Matthew Underpass
Charlesberg, NV 75883",Delivered,2023-07-15T02:48:01,2021-06-07T08:35:20
17021,34527394,02/17/2023,03/16/2023,Group,817d5f75-57a4-42a0-bc96-b0bf95b46e34,67.47,"1548 Tiffany Vista
Malonetown, GU 41151",Delivered,2022-10-07T11:34:53,2020-08-29T20:15:11
17022,34524168,07/15/2023,07/23/2023,Ltd,b1651ea1-2771-416b-9160-38ab6fa76056,32.04,"3266 Estrada Underpass Apt. 037
Lake Kenneth, AS 30009",Shipped,2022-06-29T08:20:10,2021-08-25T10:56:08
17023,34520942,06/20/2023,07/16/2023,Ltd,0268cca6-b2f3-4654-a731-3e64938de611,49.79,"2233 Rose Bridge
South Justintown, CA 75796",Cancelled,2022-08-04T01:39:29,2021-03-08T08:04:38
17024,34523368,07/15/2023,07/27/2023,and Sons,4a5d4f3c-d7ab-4f33-bd46-6453c1b92e0f,83.81,"13213 Michael Manor
East Rachel, MN 02819",Delivered,2023-03-09T19:31:29,2022-12-01T23:48:12
17025,34513239,06/26/2023,06/29/2023,PLC,7ff00bf4-a737-4852-b00b-cc64c8d8a5c5,43.82,"41301 Todd Fords Suite 454
Piercefurt, PW 53786",Cancelled,2022-04-24T07:38:13,2020-12-22T09:31:18
17026,34524528,08/20/2022,09/08/2022,Ltd,8a586128-1b6f-4665-aa1d-318276182e3d,28.95,"87515 Velasquez Villages
Sallystad, MN 39675",Cancelled,2020-07-10T19:32:13,2022-11-28T00:30:30
17027,34529852,10/30/2022,11/17/2022,LLC,305d2ffa-366c-4144-bc45-3fee16ea462c,70.3,"30813 Benjamin Cape
East Kenneth, VT 01846",Delivered,2020-02-29T06:06:50,2022-05-09T03:56:20
17028,34526179,12/29/2022,01/10/2023,LLC,afd08d67-c1c0-4178-9c76-1a7e3026110a,84.77,"PSC 0603, Box 2930
APO AA 79795",In Transit,2021-08-23T00:34:21,2021-10-13T09:16:35
17029,34524848,12/29/2022,01/01/2023,and Sons,8e5258b5-b789-4ec2-84e9-a87ea44f31d1,99.19,"6695 Matthew Island
East Ashleyburgh, VI 28973",Shipped,2023-02-28T14:23:37,2021-02-05T16:39:31
17030,34519037,05/06/2023,05/25/2023,Inc,ff714665-66df-4399-8029-06e1812b20cd,12.28,"687 Jeremiah Neck Suite 810
East Jessicahaven, AZ 72725",In Transit,2020-05-09T00:26:08,2023-02-04T05:25:20
17031,34530852,02/09/2023,03/01/2023,and Sons,c489d57e-8700-4335-88ed-d973640103da,52.74,"09943 Matthew Lodge
East Kyle, GA 31521",Shipped,2022-12-22T09:02:55,2022-07-02T03:55:35
17032,34515432,06/27/2023,07/11/2023,Group,25a7c6d3-85d7-4c2e-b5c1-1d15957aa67d,13.04,"83806 Smith Squares Apt. 031
Christinaburgh, TN 49504",Delivered,2020-08-25T16:50:42,2023-08-03T05:36:33
17033,34515834,10/11/2022,10/23/2022,and Sons,8d7f1b5c-1f45-4fd6-aaca-86c62e78003a,82.44,"9775 Ward Mountain Suite 422
Port Cindy, TN 36996",In Transit,2021-10-05T00:05:04,2020-05-03T17:22:33
17034,34525858,05/01/2023,05/27/2023,PLC,379468d7-ecf3-459a-874c-f91bfcb3eb5a,67.26,"374 Norman Lakes
West Daniel, WI 31860",Cancelled,2022-12-05T03:28:13,2021-10-02T06:56:25
17035,34520281,04/25/2023,05/14/2023,Ltd,0937f5fb-343e-470c-b8f0-edc9e0ab067d,60.68,"153 Robert Summit Apt. 619
New April, ND 04819",Cancelled,2023-01-27T06:04:07,2023-01-30T02:41:55
17036,34520767,04/08/2023,04/24/2023,Group,3384a563-9854-4873-acf8-a48c60549235,68.83,"291 Hayes Turnpike
West Meganchester, AZ 65165",In Transit,2021-01-27T03:04:26,2022-08-27T15:14:28
17037,34516055,09/12/2022,09/19/2022,Inc,c45c9f04-932b-485f-957d-b4677ec23087,90.51,"3949 Howard Forges
Ginaton, LA 59379",Delivered,2020-10-09T23:15:33,2022-03-27T18:03:52
17038,34522689,08/01/2023,08/07/2023,Ltd,4c92636f-3c61-40d6-9421-3c47bebdbcd4,5.06,"17347 Michael Points Apt. 777
East Cory, NY 94394",In Transit,2022-08-01T20:59:14,2022-07-21T19:46:19
17039,34520483,01/05/2023,01/24/2023,LLC,577f6bc2-7a93-4d6e-b673-839a47dbee32,17.51,"730 Steve Turnpike Suite 478
Alexandraburgh, MT 56051",Shipped,2023-03-08T11:32:40,2022-03-03T20:11:23
17040,34524778,09/16/2022,09/30/2022,and Sons,e91dddb6-fd49-49d2-a617-38a5ffbd4610,2.56,"0500 Reginald Garden
Janicechester, SD 92389",Cancelled,2022-01-19T13:30:41,2021-09-02T04:31:57
17041,34526372,04/10/2023,05/10/2023,Ltd,5c69d750-2fba-414a-afa7-a23b0d58a7f8,32.58,"364 Jackson Streets Apt. 228
Chadmouth, DE 51911",Cancelled,2022-09-22T17:03:34,2020-12-30T05:46:53
17042,34516753,01/22/2023,01/29/2023,Ltd,b6ec512a-cba9-4a69-8190-9fb90bb32dcd,12.72,"381 Sanders Plains Suite 547
Port Derrickville, VI 49455",In Transit,2023-05-24T00:15:23,2022-04-26T20:10:29
17043,34520961,01/15/2023,01/30/2023,and Sons,cc92a83e-f669-4386-b749-b50d56f970b1,79.08,"54653 Hunt Hill Suite 316
Rodriguezmouth, IA 65732",Delivered,2020-07-04T06:42:07,2023-01-22T21:25:47
17044,34521728,06/15/2023,07/14/2023,LLC,df80ce67-409a-4e82-8913-81e351a81528,73.34,"61720 Jessica Plain Suite 009
Marymouth, IL 26429",In Transit,2022-07-28T09:46:34,2021-07-12T12:07:01
17045,34518511,06/06/2023,06/29/2023,PLC,79ea9143-50dc-4cd3-9fc1-2d69404cfb08,5.74,"USCGC Hayes
FPO AP 31553",Delivered,2022-08-03T09:21:41,2020-10-11T13:47:49
17046,34522543,10/15/2022,11/12/2022,PLC,fc401ea3-0d7d-4e27-a72a-7d03aa5de2ae,19.09,"939 Walker Burg Suite 704
New Laura, RI 29167",In Transit,2020-06-02T01:10:03,2020-03-10T10:37:14
17047,34514212,11/04/2022,12/04/2022,and Sons,c71e3587-c41a-4781-aa2b-e8381423f162,6.25,"PSC 3624, Box 8396
APO AA 27264",In Transit,2022-11-13T23:15:07,2020-07-09T09:26:34
17048,34531842,09/10/2022,09/16/2022,Group,8f8394f6-6974-47a2-8ef9-670d29546eb1,37.66,"PSC 1101, Box 8649
APO AE 71706",Delivered,2021-10-31T19:04:46,2020-03-09T18:09:44
17049,34512882,03/14/2023,03/29/2023,PLC,2b605427-c17a-420d-8489-aae50e47d48a,6.56,"77341 Courtney Loaf Suite 658
West William, DE 02928",Shipped,2020-09-04T02:13:37,2021-05-15T09:39:08
17050,34516646,03/16/2023,04/11/2023,Group,2cbd7cf1-95b0-4763-88a3-f9ae9b549c6d,66.49,"3353 Roberts Shoals
East Jordan, IA 59222",Shipped,2022-02-25T20:08:56,2022-04-20T14:26:26
17051,34519304,08/13/2022,09/12/2022,LLC,026634d6-8f39-45c2-9a60-1a57e671b1eb,55.12,"388 Bailey View
Cherrymouth, WI 43609",Cancelled,2021-11-10T01:51:55,2021-08-05T03:29:54
17052,34530129,12/07/2022,01/02/2023,PLC,4068fe13-6dc1-46c4-9d15-53dedeba1b4b,55.01,"503 Judy Mission Suite 918
Josephburgh, KS 05858",Shipped,2021-04-24T14:13:30,2022-04-04T11:39:59
17053,34519609,12/20/2022,12/31/2022,Group,ba4fc4c6-a993-4b78-afed-749378b3e033,24.77,"38897 Strickland Unions Apt. 143
Scotttown, IL 11317",Delivered,2020-11-09T12:10:15,2020-02-21T06:25:47
17054,34517825,07/26/2023,08/07/2023,LLC,8f5503e3-3061-4340-bcaa-842ed124784b,73.66,"65108 Fields Gardens
North Cheryl, MP 10869",Cancelled,2020-11-20T08:14:31,2021-06-12T09:56:57
17055,34519524,06/10/2023,06/16/2023,PLC,3a07d6c8-921f-4fc3-8eee-f4eb71bd4cf8,11.93,"22235 Thompson Meadows
North Nicole, IA 44329",Delivered,2020-10-02T05:14:22,2020-05-13T14:32:40
17056,34514661,06/22/2023,07/11/2023,and Sons,80d8c1a0-2d87-45df-b7fb-c84a3fe0d975,43.43,"04379 Peterson Path Suite 124
Port Jamesside, CA 14742",Shipped,2023-03-31T16:11:52,2023-04-02T09:31:05
17057,34521368,12/11/2022,01/01/2023,Ltd,efd39a77-2bda-4eb2-9477-d90ab9c57323,41.21,"7574 Kelly Skyway Apt. 906
Mcdanielside, UT 68741",Cancelled,2021-12-06T14:44:00,2021-10-15T03:32:35
17058,34531050,01/20/2023,01/31/2023,Inc,9bf14d3f-4e0e-4024-b6ce-f266e21a920d,71.72,"995 Blake Loaf Suite 880
Lake Robertbury, KY 28547",Cancelled,2022-11-11T10:18:46,2020-04-14T02:32:21
17059,34525947,08/16/2022,09/09/2022,Ltd,47b56a6b-b1da-4df1-b41d-b60d7e7a9ddd,79.25,"144 Mayo River Apt. 858
Stephanieview, RI 58289",Cancelled,2021-12-31T02:25:43,2021-10-29T09:50:05
17060,34515619,08/28/2022,09/14/2022,and Sons,69324d35-d218-4aec-93bb-72e184b9babe,25.63,"195 Robert Trail Suite 526
East Betty, RI 87101",Shipped,2022-08-24T23:10:53,2022-02-27T17:54:02
17061,34528410,08/21/2022,08/23/2022,PLC,972d8c7b-4f0a-4713-af71-2e751a321c9a,42.2,"27337 Michael Heights
Fordhaven, OR 55178",Shipped,2021-09-04T09:29:14,2021-01-17T12:11:22
17062,34531327,05/20/2023,06/04/2023,LLC,196f6e74-a4b6-4b47-87f2-07124168a708,33.25,"119 Kimberly Station
Michellebury, NV 81746",In Transit,2022-02-19T02:28:15,2022-06-06T20:18:40
17063,34529675,10/30/2022,11/15/2022,Group,9ff3ed68-4f56-4592-ada1-6635d2108ecc,78.39,"5963 Dawson Cliffs
Port Pamelamouth, MI 88333",Cancelled,2023-05-08T22:44:07,2021-05-31T13:20:23
17064,34514107,05/29/2023,06/19/2023,PLC,80cb4c11-94ac-4cae-803e-2673fa191285,20.13,"385 Smith Union Apt. 241
Lisamouth, CA 61173",Shipped,2022-03-09T15:30:37,2021-07-29T06:54:13
17065,34529695,06/10/2023,06/12/2023,Group,679b53df-ffb4-4ee1-b177-f720b7b33233,52.16,"1975 Sherry Ranch
Snyderhaven, WV 10665",Shipped,2022-05-04T14:00:54,2020-07-15T11:39:42
17066,34527298,05/21/2023,05/24/2023,Ltd,2c13082c-1d79-43dc-ba4e-13fa70e4a37e,13.9,"14832 Lorraine Manors
Michaelmouth, AL 56758",Shipped,2021-05-06T01:35:07,2020-12-16T18:45:08
17067,34515808,11/17/2022,11/18/2022,PLC,c37a13c6-c0c6-43ad-b252-71bfd29d7fad,2.44,"9395 Alvarado Greens Suite 420
North Annamouth, HI 63726",Delivered,2020-05-19T15:04:13,2021-12-24T16:59:15
17068,34527486,06/27/2023,07/16/2023,PLC,d451a7c9-9897-42c7-b0b2-6e7a30b3655c,65.84,"208 Deborah Overpass Apt. 595
North Robertberg, HI 44410",Delivered,2020-01-04T04:23:28,2023-04-27T23:15:00
17069,34530481,05/31/2023,06/07/2023,LLC,134c31ae-bc1c-470f-9a96-599c1b3b550d,31.88,"90596 Henderson Parks Suite 749
East Philipborough, MA 57059",Cancelled,2021-03-03T14:42:32,2022-10-21T04:23:55
17070,34525607,05/07/2023,05/20/2023,Inc,e47cd306-41d6-4a82-bb35-1248cc0ea2a6,85.91,"609 Dunlap Mountains
Clarkstad, MD 66896",Shipped,2022-04-30T01:41:04,2022-10-13T15:29:58
17071,34524045,04/09/2023,04/18/2023,Inc,fd256c8c-a661-4d84-a75f-1747ca590b03,61.59,"1201 Montoya Keys
Santiagohaven, SC 00824",In Transit,2020-08-31T10:21:40,2020-02-23T20:36:44
17072,34523312,10/16/2022,11/13/2022,Inc,0d8eb381-3e03-4a53-a1e4-bce2d417e9a3,90.03,"PSC 1350, Box 6835
APO AE 91575",Delivered,2022-09-26T14:50:01,2021-02-03T19:33:54
17073,34516998,03/02/2023,03/13/2023,PLC,34c485df-847b-4780-9fbc-d86c77e7d543,91.42,"8167 Jesse Highway
Lopezland, OH 53809",Shipped,2021-09-04T04:11:41,2022-04-22T01:18:17
17074,34528119,05/28/2023,06/10/2023,PLC,6a252c93-0132-404e-8e4c-5ec79d6150d9,40.12,"28890 Matthew Ville Suite 466
Briannaview, AL 67478",Cancelled,2022-04-02T16:53:07,2020-03-09T02:39:09
17075,34529832,10/18/2022,11/14/2022,Group,c27cd0c3-f424-4ee0-bf66-239baf067285,52.34,"992 Phillip Valleys
Carloshaven, LA 67519",Cancelled,2020-02-08T22:56:26,2021-05-20T02:58:05
17076,34527993,08/06/2022,08/17/2022,Inc,abafd1b7-6844-4f42-8460-8e036b7dd0c7,70.34,"PSC 9948, Box 5938
APO AE 77169",Delivered,2020-03-22T02:59:58,2021-08-31T20:59:56
17077,34521000,04/10/2023,04/17/2023,PLC,cc702ca2-19e3-44e3-882e-781dda66c633,97.57,"PSC 3952, Box 0083
APO AE 84082",Cancelled,2021-08-06T03:00:55,2023-04-23T05:46:57
17078,34516854,10/04/2022,10/25/2022,Ltd,e206ae88-b949-4f37-8149-0b2426e90881,49.9,"4283 Alexis Villages
Lake Sabrinastad, UT 18072",In Transit,2022-10-16T03:16:28,2021-10-16T00:11:21
17079,34518480,07/18/2023,08/15/2023,PLC,1c55a06f-aad3-4b44-b0e6-20ad05dad999,53.41,"95340 Rivas Pike Suite 873
East Joybury, PW 37081",In Transit,2021-11-04T09:35:53,2023-03-09T14:47:38
17080,34512892,12/22/2022,01/06/2023,PLC,5e2e4b2b-2f17-47e8-860a-3f43c10a38eb,77.5,"4102 Carlos Parks Suite 597
Josephfurt, DC 12670",Cancelled,2020-03-15T01:50:15,2023-03-08T19:17:59
17081,34522792,04/10/2023,05/02/2023,Group,1649807a-76c9-4c02-a283-220d8e50ae38,51.31,"117 Collins Pike
Port Christopherstad, NJ 70284",Cancelled,2020-03-31T05:56:06,2022-09-21T14:23:17
17082,34519547,08/11/2022,08/19/2022,Inc,9c6a3fdd-5d98-4f88-ad83-3836a32345f8,39.1,"97869 Campbell Stream Apt. 856
Mosesfurt, NE 57798",Cancelled,2020-03-10T12:30:20,2020-07-16T18:32:42
17083,34514045,01/16/2023,01/25/2023,Inc,1cf73669-f993-4e17-b888-7c7740f3f9f0,58.24,"023 Heather Keys
Powellmouth, VI 48722",Cancelled,2020-11-22T23:34:27,2021-02-06T12:35:46
17084,34513106,02/13/2023,03/12/2023,and Sons,105e0bbd-5c00-4774-9313-7e119a2ab099,48.33,"80973 Andrew Lock Suite 598
New Jenniferport, AL 03369",Cancelled,2023-03-25T01:36:36,2022-03-21T20:10:09
17085,34513512,07/25/2023,08/21/2023,Ltd,1a5f7cc9-49f1-4446-9091-ecdc43b696d8,77.33,"4977 Bradley Mount Suite 911
Jensenville, VI 63845",Shipped,2020-07-18T15:23:16,2022-06-27T08:49:13
17086,34527586,03/15/2023,04/02/2023,LLC,e85bb5c5-223d-4549-88da-e481baecae7b,88.29,"513 Brennan Avenue
New Victoria, TX 96232",Cancelled,2020-06-07T06:07:56,2022-06-14T11:12:35
17087,34514180,01/27/2023,02/06/2023,LLC,754148ad-eece-4a19-bc2c-57c86fc3cd09,81.12,"169 Bethany Corners Apt. 304
Rodriguezstad, ME 74848",Cancelled,2021-11-04T15:32:51,2022-04-01T11:27:23
17088,34530525,09/27/2022,10/08/2022,and Sons,0b65cae0-5960-470d-9c93-679fc4a8edc4,3.75,"8393 Bradford Views Apt. 147
North Laurie, SC 89725",Delivered,2021-06-19T15:42:09,2023-01-14T04:17:10
17089,34520472,10/09/2022,10/18/2022,Inc,9c3340f3-c275-4b5b-9cba-78eb13110c17,75.9,"0339 Morris Divide
Christophershire, OH 35717",In Transit,2023-07-21T10:58:48,2020-04-13T20:31:57
17090,34530172,06/03/2023,06/27/2023,and Sons,9f8d2dfa-69f9-4796-a540-b9c9b0cd7b2a,7.86,"5882 Stephen Landing Apt. 367
North Lindsaychester, GU 54665",Shipped,2023-05-17T05:42:03,2022-12-15T02:34:08
17091,34517281,10/03/2022,10/12/2022,Inc,be54806c-b27a-4d78-b17f-dd3247b40749,32.57,"71128 Mayer Forest
Powellhaven, DC 33501",Delivered,2022-01-24T11:23:34,2022-04-19T11:22:58
17092,34527426,09/27/2022,10/23/2022,Group,401da217-5ade-4ed3-a3cb-bfb6d43bed27,33.51,"6052 Cooper Viaduct
Ginatown, MP 36871",In Transit,2023-04-18T09:49:17,2021-08-07T13:27:45
17093,34522011,05/17/2023,06/10/2023,Inc,de30f453-36a8-4f8f-b21c-8b2f0d2e49fb,23.99,"59032 Tyler Ways Apt. 420
Johnsonbury, MN 46764",Cancelled,2021-05-31T20:38:39,2022-09-29T07:53:34
17094,34531165,08/05/2022,08/26/2022,Group,2920f290-2e34-407f-a4d7-0ecaa8909f58,39.43,"981 Victor Mall
Lake Williamshire, ID 78678",Cancelled,2023-06-21T06:18:20,2021-07-11T08:14:23
17095,34520089,07/24/2023,08/01/2023,PLC,34b7fb6a-2498-4148-a1c7-7f841e032bdc,62.03,"386 Cynthia Garden
West Lori, MN 18673",Delivered,2023-06-23T09:34:11,2020-02-20T12:20:05
17096,34526222,12/02/2022,12/09/2022,Group,a6675ad9-7279-46cb-95ad-1dd6ab0190b1,74.18,"2404 Bean Prairie
West Jessica, MS 78283",Shipped,2021-06-22T09:47:13,2022-12-15T15:36:38
17097,34531663,01/25/2023,01/30/2023,LLC,b3baae4a-5448-4e08-930b-f9fa69a786ac,21.36,"074 Diana Dale
Edwardside, AK 48180",Delivered,2023-04-24T06:47:56,2022-04-23T02:52:21
17098,34528271,08/01/2023,08/13/2023,and Sons,f8367034-0808-4ac4-9635-9a0d3e187dd1,61.28,"281 Dalton Parks Apt. 583
Brandibury, TN 18484",Cancelled,2022-10-29T03:18:59,2023-05-28T06:22:36
17099,34516046,04/07/2023,04/08/2023,Group,3b1cbcc7-ff13-48e4-a41e-82131489db70,3.41,"96888 Peterson Forge Apt. 669
West Jonathan, MP 50714",In Transit,2022-10-15T10:32:17,2023-02-03T20:20:08
17100,34519507,01/29/2023,02/18/2023,Group,e798490d-e739-470f-b2f8-53ba9ca4efc0,80.75,"0374 Gibson Springs Apt. 440
Hallchester, WV 98240",In Transit,2023-05-23T10:16:36,2020-03-21T10:52:58
17101,34519405,08/19/2022,09/04/2022,Ltd,efe34d1d-fcac-4663-85dd-6a0bbc85ac34,73.41,"45871 Diaz Rest
Hudsonhaven, PW 14654",Delivered,2020-08-03T14:58:32,2022-10-15T19:25:59
17102,34527076,11/21/2022,12/03/2022,Group,f33da160-0a40-497f-85ac-61b70755bcaf,59.96,"5366 Dennis Springs
North Gabrielville, VT 90906",Shipped,2020-10-11T05:16:37,2020-08-13T19:38:49
17103,34518064,04/20/2023,04/21/2023,and Sons,5327aae6-d3c7-46e1-ad3e-bc5d2635ae74,78.53,"505 Arroyo Gardens
Lake Brianton, PR 81175",Cancelled,2020-09-11T03:04:18,2020-09-30T12:07:07
17104,34531576,05/18/2023,06/15/2023,PLC,dacf6b89-e2d3-4e87-983e-de334b6b8332,83.75,"92694 Young Fields
West Andrewfort, MH 90001",Cancelled,2022-04-12T14:07:52,2023-06-18T00:53:17
17105,34529565,08/18/2022,09/15/2022,PLC,9d08d6ce-9302-4e18-9bf7-bf9ae3fa210c,42.77,"673 Leslie Valleys Suite 765
Debrafort, OK 69552",Delivered,2023-05-06T16:02:54,2021-11-11T23:08:37
17106,34520719,06/13/2023,06/25/2023,LLC,fbd8e9aa-33f6-44b4-b62d-9f80253a426a,35.64,"4850 Austin Glen
East Kathleenbury, AK 21488",Delivered,2022-05-16T14:22:07,2020-04-17T10:26:44
17107,34532326,06/25/2023,07/23/2023,Group,acd2e4fc-160d-4b18-aa35-a6d158cfdf9a,83.55,"312 Lisa Fords Suite 851
Ramirezshire, OR 79412",Delivered,2021-06-16T01:44:17,2022-02-26T19:56:47
17108,34527421,06/04/2023,06/17/2023,Ltd,0ffc78a1-d392-429a-b6aa-d6be9c4e73ab,89.42,"8243 Villegas Run Apt. 805
Port Jamesside, OR 88898",In Transit,2020-09-11T17:19:20,2023-02-06T09:20:49
17109,34521000,03/09/2023,03/23/2023,Inc,d9c7cb41-8e63-4413-b4ad-506fd8cf0dfe,9.94,"7936 Robinson Mill Suite 794
Lake Carmen, SC 11569",In Transit,2020-10-03T02:49:58,2022-09-18T03:38:02
17110,34525839,07/20/2023,08/03/2023,Group,8f0a4129-929b-45a5-a703-9f81a7def56c,88.92,"94373 Estes Ports
North Tiffanyton, MI 22073",Shipped,2023-04-02T20:56:57,2023-02-05T22:41:06
17111,34524346,07/12/2023,08/04/2023,Ltd,51b5dc44-5e89-4281-8ae3-a53a0f4128d4,40.53,"8326 Alexa Radial Apt. 790
Watsonshire, IA 31578",Cancelled,2021-04-05T17:19:20,2022-05-26T19:05:06
17112,34522490,11/26/2022,12/06/2022,Inc,6c4f0670-0a31-4453-abdd-9f04036bb8a6,16.99,"Unit 3659 Box 6718
DPO AA 12622",Delivered,2021-04-06T18:13:50,2023-01-29T06:24:52
17113,34512559,10/21/2022,10/22/2022,and Sons,be4f3aaa-b88d-443d-93ea-10b3165bc613,17.6,"77382 Deanna Keys Apt. 602
Annachester, IL 27088",Delivered,2022-12-26T00:01:59,2022-04-14T01:05:41
17114,34522822,05/15/2023,05/21/2023,and Sons,149e5428-bd25-4e05-967c-b8908de1ddd1,18.79,"51826 Robert Way
Timothyland, WA 85862",Cancelled,2021-11-11T07:37:33,2023-03-28T13:26:02
17115,34523603,09/23/2022,10/03/2022,Group,ce5b21ac-3957-4d04-aec5-32a9e2246d6e,28.31,"482 Douglas Glens Apt. 897
South Jaredburgh, LA 40119",In Transit,2020-05-02T07:15:18,2021-05-04T00:47:00
17116,34515548,11/21/2022,12/02/2022,and Sons,724bd24f-af39-4065-8c30-08f9e1c93959,81.66,"38754 Shelley Route
West Patrickmouth, FM 65811",Delivered,2020-10-19T08:05:49,2023-07-07T10:42:41
17117,34512513,08/07/2022,08/18/2022,Inc,0bb8883e-da45-4bdb-ac61-ee05028f4dae,36.02,"742 Ian Junction
West Mark, AZ 48498",Shipped,2023-05-17T22:53:50,2020-08-31T01:04:19
17118,34524116,03/11/2023,03/23/2023,Inc,08087d3a-993e-475c-a021-83ab1bced5d1,24.44,"5741 Alvarez Heights
Port Thomas, AL 50598",Cancelled,2023-01-23T03:26:17,2020-03-22T23:42:56
17119,34520984,09/26/2022,10/21/2022,PLC,e0629ce9-604f-4e51-ae70-25dbea086f95,20.06,"73906 Mark Ranch Apt. 914
South Sean, AR 60237",Cancelled,2023-04-20T03:47:56,2022-05-17T04:47:36
17120,34515064,08/18/2022,08/21/2022,LLC,fb4a50de-2e79-4621-816c-0bb9bfe3b95b,32.41,"82642 Williams Fords
Julialand, MH 20126",In Transit,2022-08-07T18:37:28,2023-07-01T22:33:33
17121,34519606,08/09/2022,08/23/2022,PLC,dd4cad0b-c192-4fc4-aa01-72eb1645f611,23.99,"USNV Johnson
FPO AA 67897",Delivered,2020-04-30T22:38:56,2022-09-25T19:58:31
17122,34526391,10/13/2022,11/08/2022,and Sons,ce0a9cee-ac6c-4d65-9dac-c09fb4ad74e9,53.62,"014 Jenna Turnpike Apt. 597
South Denise, DE 56482",In Transit,2022-08-25T12:18:42,2022-10-18T01:08:47
17123,34515051,07/01/2023,07/16/2023,Group,3d2c88d0-5fed-4f3f-8a7e-64fbb70bc621,75.05,"14910 Beverly Vista Apt. 853
South James, VT 73327",Shipped,2023-06-09T07:17:14,2021-01-25T20:29:31
17124,34519252,01/20/2023,01/24/2023,PLC,e089d29f-2339-4b6d-a5a2-26c5e432af10,56.68,"PSC 5724, Box 1155
APO AP 37757",Shipped,2021-01-11T17:56:51,2023-05-19T21:20:48
